county,fips,crime,GDP,ur,poverty
"Waldo County, ME",23027,0.0043821209465381246,1943070,3,12.7
"Washington County, ME",23029,0.014307013016801422,1399836,4.1,20.1
"York County, ME",23031,0.018978309237410583,12708627,2.4,8.1
"Allegany County, MD",24001,0.06088549029687701,3368586,3.3,18.8
"Anne Arundel County, MD",24003,0.02701815776916444,64351226,1.9,6.3
"Baltimore County, MD",24005,0.04523190357089617,69641105,2.3,9.8
"Calvert County, MD",24009,0.007755129395770104,5674309,2,4.9
"Caroline County, MD",24011,0.021650762533513997,1505857,2.3,13.3
"Carroll County, MD",24013,0.04335861056751468,8442906,1.8,6.4
"Cecil County, MD",24015,0.025068314126173222,7055479,2.4,10
"Charles County, MD",24017,0.021705831157528284,7702432,2.2,7.8
"Dorchester County, MD",24019,0.03945090655085492,1660554,2.5,15.7
"Frederick County, MD",24021,0.01998596405577762,19187847,1.9,6.4
"Garrett County, MD",24023,0.009280270956816257,1690949,2.6,10.8
"Harford County, MD",24025,0.020407472841408862,17050719,2.1,7.3
"Howard County, MD",24027,0.029936645153650306,35553059,1.9,5.6
"Kent County, MD",24029,0.010521453500307944,1249114,2.6,13
"Montgomery County, MD",24031,0.02497213907262098,113186209,1.9,7.2
"Prince George's County, MD",24033,0.0337553953884167,60313919,2.3,11
"Queen Anne's County, MD",24035,0.008873888393788278,2697229,1.8,6.5
"St. Mary's County, MD",24037,0.019675878002931507,9882630,2,8.4
"Somerset County, MD",24039,0.020233210092227685,1003986,3,22.9
"Talbot County, MD",24041,0.02468716528644949,2668496,2.3,10.1
"Washington County, MD",24043,0.019543686443616464,9256640,2.6,11.5
"Wicomico County, MD",24045,0.030799141473931414,6728506,2.5,15.4
"Worcester County, MD",24047,0.02022767555320043,3781557,3.4,10.1
"Baltimore city, MD",24510,0.07819466659117609,61953970,2.9,20.2
"Barnstable County, MA",25001,0.0163659021023039,18186673,4.4,8.9
"Berkshire County, MA",25003,0.01961938091329999,8955924,3.7,12.5
"Bristol County, MA",25005,0.023846391010928027,34265604,4.3,12.7
"Dukes County, MA",25007,0.014602000663727303,2021844,4.4,8.5
"Essex County, MA",25009,0.0162714211528475,58540754,3.5,9.6
"Franklin County, MA",25011,0.014290127187504198,3729795,3.2,11.9
"Hampden County, MA",25013,0.04195380981199852,28860036,4.5,17.6
"Hampshire County, MA",25015,0.014555831806932824,9766320,3.2,12.4
"Middlesex County, MA",25017,0.01566986185909863,226158068,3,7.7
"Nantucket County/town, MA",25019,0.023477723621885084,1950412,5.9,6.5
"Norfolk County, MA",25021,0.014644695963377282,70735033,3.1,7.7
"Plymouth County, MA",25023,0.017097840959507272,34787787,3.7,8
"Suffolk County, MA",25025,0.04341752997322779,180698276,3.4,15.1
"Worcester County, MA",25027,0.014579998086735428,57639800,3.6,10.9
"Alcona County, MI",26001,0.013181174805378627,278565,7.8,15.8
"Alger County, MI",26003,0.013396911898274296,331896,7.7,12.9
"Allegan County, MI",26005,0.020820141966874397,6577593,3.6,9.9
"Alpena County, MI",26007,0.023296064245906748,1504938,4.7,15.9
"Antrim County, MI",26009,0.0055275174236962266,805319,5.2,10.1
"Arenac County, MI",26011,0.012697075460344206,567347,6.2,15
"Baraga County, MI",26013,0.006782708180109504,380878,6.2,15.6
"Barry County, MI",26015,0.008227217206958036,2201759,3.9,8.3
"Bay County, MI",26017,0.02438724213994263,4507259,5,12.8
"Benzie County, MI",26019,0.012447279086513734,717239,5.2,9.7
"Berrien County, MI",26021,0.03601435582967901,9484269,4.2,13.6
"Branch County, MI",26023,0.023618490395577448,1843805,3.8,14.9
"Calhoun County, MI",26025,0.04250946663368409,8543282,4.4,14
"Cass County, MI",26027,0.025983478908524614,2039438,4.4,12.3
"Charlevoix County, MI",26029,0.01470533487211943,1647920,4.4,9.1
"Cheboygan County, MI",26031,0.01585698792026628,867729,7.7,14
"Chippewa County, MI",26033,0.020251703671136514,1589660,5.6,13.6
"Clare County, MI",26035,0.021663464483613178,1524664,6.6,21.1
"Clinton County, MI",26037,0.010118149824032177,3085920,3.3,7
"Crawford County, MI",26039,0.02526315789473684,590907,5.8,14
"Delta County, MI",26041,0.020599301626830522,1573660,5.5,14.1
"Dickinson County, MI",26043,0.0022240845796802477,1784308,3.9,11.8
"Eaton County, MI",26045,0.022107865947682003,7145338,3.7,10.1
"Emmet County, MI",26047,0.010694102304013912,2447484,5.4,9.4
"Genesee County, MI",26049,0.03146108741627234,19151079,4.9,17.9
"Gladwin County, MI",26051,0.018722551814469527,600538,6,14.2
"Gogebic County, MI",26053,0.010730318624767327,616887,4.9,17.3
"Grand Traverse County, MI",26055,0.019612466680336272,7175342,3.5,7.4
"Gratiot County, MI",26057,0.02444383411150783,1988400,4.6,16.3
"Hillsdale County, MI",26059,0.022178665019068112,2203530,4.2,14.8
"Houghton County, MI",26061,0.01199218653413446,1506566,4.9,17.1
"Huron County, MI",26063,0.014886829712896855,2089542,4.9,14.3
"Ingham County, MI",26065,0.034659349001599185,22898395,3.9,16.2
"Ionia County, MI",26067,0.010534967124925285,2283882,3.6,13.3
"Iosco County, MI",26069,0.01259172419782033,1190869,6.5,18.8
"Iron County, MI",26071,0.008362841859413848,417219,6.6,17.9
"Isabella County, MI",26073,0.03417358256418211,3242241,4.4,21
"Jackson County, MI",26075,0.02761268962522728,8588193,4.2,13.7
"Kalamazoo County, MI",26077,0.048879769666082006,20316132,3.6,13
"Kalkaska County, MI",26079,0.009589190367222404,777157,5.4,14
"Kent County, MI",26081,0.04041535876884388,57676350,3.3,10.5
"Keweenaw County, MI",26083,0.005494505494505495,81319,6.4,12
"Lake County, MI",26085,0.0018586031882193153,266785,6.2,21.2
"Lapeer County, MI",26087,0.013439640457207061,3053165,3.9,9.4
"Leelanau County, MI",26089,0.00740557886941496,1062693,3.9,7.2
"Lenawee County, MI",26091,0.02104249109849737,4201917,4.1,10.6
"Livingston County, MI",26093,0.010158858646160073,9684526,2.8,5.6
"Luce County, MI",26095,0.022268102049845157,206781,6.8,20.2
"Mackinac County, MI",26097,0.020587701795755486,674536,9.1,13.6
"Macomb County, MI",26099,0.026470440392080203,51571906,3.5,10.6
"Manistee County, MI",26101,0.02406094433549555,1110350,5.6,14.1
"Marquette County, MI",26103,0.016063272520837096,3713095,4.8,14.3
"Mason County, MI",26105,0.021142433234421366,1308048,5.2,14.6
"Mecosta County, MI",26107,0.0015989921504021708,1626797,5.1,18.4
"Menominee County, MI",26109,0.018978649019852665,936455,4,14.8
"Midland County, MI",26111,0.011553656743844174,7636137,3.8,12.1
"Missaukee County, MI",26113,0.01793899609529738,605978,4.8,11.5
"Monroe County, MI",26115,0.0015617869928209215,7956412,4.3,11.3
"Montcalm County, MI",26117,0.019516244950558845,2167303,4.1,13.8
"Montmorency County, MI",26119,0.0037481832785129657,315504,6.5,17.7
"Muskegon County, MI",26121,0.03388985168466871,8004713,4.3,14
"Newaygo County, MI",26123,0.009107007336200354,1985686,4.6,14
"Oakland County, MI",26125,0.021565768593057526,137428727,2.9,8.3
"Oceana County, MI",26127,0.0286748047205221,822148,6.1,14.8
"Ogemaw County, MI",26129,0.014272734156129325,715049,7,15.7
"Ontonagon County, MI",26131,0.006127280323074781,171863,6.4,13
"Osceola County, MI",26133,0.006351532918040796,1038245,5.6,16.8
"Oscoda County, MI",26135,0.016696061140505584,297601,8.6,18.7
"Otsego County, MI",26137,0.02031491900464449,1509001,4.7,10.4
"Ottawa County, MI",26139,0.01995887189770363,20183865,3.2,9
"Presque Isle County, MI",26141,0.0059976009596161535,513588,8.1,13.1
"Roscommon County, MI",26143,0.014108886639014991,782118,6.8,15.7
"Saginaw County, MI",26145,0.03509285055670675,10801688,5.2,16.2
"St. Clair County, MI",26147,0.017552190404493732,7488472,3.7,11.7
"St. Joseph County, MI",26149,0.022585249801744648,2769789,4.4,11.7
"Sanilac County, MI",26151,0.010575384401308008,1710650,5.2,13.3
"Schoolcraft County, MI",26153,0.021760154738878143,361944,7.4,14.5
"Shiawassee County, MI",26155,0.019967177242888403,2310207,4.3,12.2
"Tuscola County, MI",26157,0.019708583889512986,1814698,5,14.3
"Van Buren County, MI",26159,0.019815441944783654,3358332,4.6,14.7
"Washtenaw County, MI",26161,0.027381332481907196,33013856,3.2,14.6
"Wayne County, MI",26163,0.054285016358386826,122106368,4.3,20.6
"Wexford County, MI",26165,0.02254649339009635,1686317,4.7,13.4
"Aitkin County, MN",27001,0.014101703192723277,616766,5.1,12.1
"Anoka County, MN",27003,0.014981640258403112,20144244,2.7,6.5
"Becker County, MN",27005,0.02031704767018,1946962,3.3,11.8
"Beltrami County, MN",27007,0.04136484940907358,2397104,3.8,17.1
"Benton County, MN",27009,0.01708808461411337,2371010,3.5,13.7
"Big Stone County, MN",27011,0.008109619686800894,311652,3.4,11.8
"Blue Earth County, MN",27013,0.031675442664993315,5286283,2.4,14.3
"Brown County, MN",27015,0.0075038880248833595,1901326,2.9,8.1
"Carlton County, MN",27017,0.01077260875531769,1761169,3.7,9.1
"Carver County, MN",27019,0.006066280710546097,7487910,2.4,4.6
"Cass County, MN",27021,0.0075075075075075074,1340965,4.7,14.7
"Chippewa County, MN",27023,3.170577045022194e-4,739825,3,13.5
"Chisago County, MN",27025,0.009761004150905974,2195015,3.2,5.6
"Clay County, MN",27027,0.027130790888149476,2827713,2.2,13.1
"Clearwater County, MN",27029,0.008033972225410307,378516,6.7,13
"Cook County, MN",27031,0.01289237668161435,374898,3.7,10.7
"Cottonwood County, MN",27033,0.010442477876106195,842450,4.7,11.2
"Crow Wing County, MN",27035,0.01976517788660098,3809540,3.5,9.2
"Dakota County, MN",27037,0.020563865323316655,34847151,2.5,6
"Dodge County, MN",27039,0.010671599317017643,1076901,2.8,7.4
"Douglas County, MN",27041,0.012532637075718016,2659448,2.7,8.7
"Faribault County, MN",27043,0.006959519856978675,731289,2.9,11.3
"Fillmore County, MN",27045,0.003257199602780536,906232,2.8,9.6
"Freeborn County, MN",27047,0.022721462354595424,1673550,2.8,10.5
"Goodhue County, MN",27049,0.019652448657187994,3694186,2.8,7.3
"Grant County, MN",27051,8.817231389343746e-4,352016,3.4,10.7
"Hennepin County, MN",27053,0.0455079675253762,183998164,2.5,10.1
"Houston County, MN",27055,0.005519367510317737,743470,2.6,7.8
"Hubbard County, MN",27057,0.015551472235916282,939622,4.3,10.7
"Isanti County, MN",27059,0.015710413891313335,1519733,3.6,7.7
"Itasca County, MN",27061,0.008652766463374359,2752539,4.9,12.7
"Jackson County, MN",27063,0.0057186427754479605,822246,3,8
"Kanabec County, MN",27065,0.011340958870771477,509819,5.6,10
"Kandiyohi County, MN",27067,0.018582040389813953,2791600,3.1,12.1
"Kittson County, MN",27069,0.005497251374312844,286426,2.9,9.2
"Koochiching County, MN",27071,0.015354597896165592,628355,4.1,12.4
"Lac qui Parle County, MN",27073,0.005487135715156688,442767,2.6,9.5
"Lake County, MN",27075,0.005555049631181131,694087,4,8.7
"Lake of the Woods County, MN",27077,6.132461161079313e-4,243723,4,10.5
"Le Sueur County, MN",27079,0.00512575992370962,1272344,3.9,7.4
"Lincoln County, MN",27081,0.003042433947157726,580333,3.2,9.7
"Lyon County, MN",27083,0.013159968479117415,2015623,2.7,11.2
"McLeod County, MN",27085,0.014970766366901759,2273591,3.1,7.9
"Mahnomen County, MN",27087,0.028941928208983274,237346,5.1,19.3
"Marshall County, MN",27089,0.0030664395229982964,537882,4.5,9.1
"Martin County, MN",27091,0.01772589710332901,1244484,2.8,13.2
"Meeker County, MN",27093,0.011580658268996343,1524088,3.4,8.4
"Mille Lacs County, MN",27095,0.029383446849481153,1086764,4.6,10.7
"Morrison County, MN",27097,0.01795025215830413,1448879,4.4,10.2
"Mower County, MN",27099,0.02352532446584113,2919499,2.7,13.1
"Murray County, MN",27101,0.007473841554559043,655918,4.3,10.5
"Nicollet County, MN",27103,0.013419511912352907,1896085,2.3,8.7
"Nobles County, MN",27105,0.015356489945155392,1664387,2.7,11.3
"Norman County, MN",27107,0.004241281809613572,267368,3.5,12.3
"Olmsted County, MN",27109,0.018642091757523918,14970315,2.2,8
"Otter Tail County, MN",27111,0.014718458097618735,3140965,3.4,10.6
"Pennington County, MN",27113,0.018724696356275303,2608390,3.7,10.3
"Pine County, MN",27115,0.019856443281679747,890004,5.4,11.3
"Pipestone County, MN",27117,0.004001778568252557,891139,2.9,10.3
"Polk County, MN",27119,0.013248923117086543,1671565,3,10.7
"Pope County, MN",27121,0.0072935660328210476,709411,3,8.7
"Ramsey County, MN",27123,0.03389410610529932,53090014,2.6,11.9
"Red Lake County, MN",27125,0.006749740394600207,243043,4.2,9.9
"Redwood County, MN",27127,0.017487972955402418,1387172,2.8,11.9
"Renville County, MN",27129,0.015678430866507515,1040967,4,11.2
"Rice County, MN",27131,0.013954941014466007,3802150,2.8,10.3
"Rock County, MN",27133,0.0014675052410901468,844261,2.2,9.8
"Roseau County, MN",27135,0.008868022952529996,1629786,2.7,9
"St. Louis County, MN",27137,0.02611731432106767,13991487,3.2,13.3
"Scott County, MN",27139,0.013600438723829801,10148043,2.4,5.3
"Sherburne County, MN",27141,0.010344141635170081,4519678,3,5.7
"Sibley County, MN",27143,0.0067679649658284125,604632,3.5,8.8
"Stearns County, MN",27145,0.028293756914985296,11819730,2.9,11
"Steele County, MN",27147,0.014206892875229896,2831942,3.2,7.8
"Stevens County, MN",27149,0.0074440094975293586,704692,2.2,8.9
"Swift County, MN",27151,0.003279024490214161,762823,3,10.5
"Todd County, MN",27153,0.01257396449704142,1042173,4,11.7
"Traverse County, MN",27155,0.005248833592534992,341554,2.8,13.6
"Wabasha County, MN",27157,0.008321833312424205,995534,2.8,8.1
"Wadena County, MN",27159,0.00966820479015601,680237,4.3,13.5
"Waseca County, MN",27161,0.014276649746192893,1089235,3.5,9.4
"Washington County, MN",27163,0.01194100885355332,16642821,2.4,5
"Watonwan County, MN",27165,0.012875147338833983,579816,3.1,10
"Wilkin County, MN",27167,0.011899095668729176,482510,2.5,10.1
"Winona County, MN",27169,0.016387480046070844,2846991,2.3,12.1
"Wright County, MN",27171,0.005708069797694343,6740130,2.7,5.4
"Yellow Medicine County, MN",27173,0.008368200836820083,747668,3.1,9.7
"Adams County, MS",28001,0,1231198,4.5,25.2
"Alcorn County, MS",28003,0.04486162524237617,1648128,2.9,18.7
"Amite County, MS",28005,0.0034091810037263142,386051,4,22.8
"Attala County, MS",28007,0.016431115707227394,666315,3.4,19.4
"Benton County, MS",28009,0,413421,3.2,20
"Bolivar County, MS",28011,0.029426086956521737,1409851,3.7,38.7
"Calhoun County, MS",28013,0.007936507936507936,371174,2.9,17.5
"Carroll County, MS",28015,0,132741,3.4,17.2
"Chickasaw County, MS",28017,4.1848508399593474e-4,561410,4.2,19.6
"Choctaw County, MS",28019,0.01188369152970923,890743,3.2,17.1
"Claiborne County, MS",28021,0.006101772967994474,964466,7.2,32.7
"Clarke County, MS",28023,0.0032287822878228783,372091,3.2,18.3
"Clay County, MS",28025,0.02566763147834635,709309,3.4,20.7
"Coahoma County, MS",28027,0.003037359522122102,845876,4.8,30.8
"Copiah County, MS",28029,0,948328,3.4,21.4
"Covington County, MS",28031,0.013289784885685324,930013,2.9,19.3
"DeSoto County, MS",28033,0.030453499055425368,9241987,2.6,9.2
"Forrest County, MS",28035,0.04542354545882132,4669611,2.9,19
"Franklin County, MS",28037,0,251315,4.2,18.7
"George County, MS",28039,0.03660339194025206,644859,4.1,14.4
"Greene County, MS",28041,0.0045588235294117645,232198,6,22.1
"Grenada County, MS",28043,0.02300664849093605,1162990,3.7,20.9
"Hancock County, MS",28045,0.03161721742517691,2210819,2.7,15.6
"Harrison County, MS",28047,0.008662708988441887,12196056,2.9,16
"Hinds County, MS",28049,0.0037728809607088724,14971095,3.1,21
"Holmes County, MS",28051,1.7670966601873123e-4,340348,5.1,35.6
"Humphreys County, MS",28053,0,241595,4.9,32.8
"Issaquena County, MS",28055,0,41095,7.5,49.6
"Itawamba County, MS",28057,0.004626927886619425,738745,2.9,14
"Jackson County, MS",28059,0.018094130524011494,9695070,2.9,13.4
"Jasper County, MS",28061,0.012593833364352627,623184,3.3,20.1
"Jefferson County, MS",28063,0.005266154284087675,121223,9.1,30.2
"Jefferson Davis County, MS",28065,0,238098,3.3,25
"Jones County, MS",28067,0.025054171180931745,3738036,2.6,19
"Kemper County, MS",28069,0.010363247863247863,366724,4.2,25.9
"Lafayette County, MS",28071,0.02431414005353885,2926533,2.7,14.1
"Lamar County, MS",28073,0.008075954013782517,2714514,2.6,13.1
"Lauderdale County, MS",28075,0,4535235,3.1,23.6
"Lawrence County, MS",28077,0,453203,3.6,19
"Leake County, MS",28079,0.009603557574037278,769269,2.9,20.6
"Lee County, MS",28081,0.0446543327791338,6299522,2.8,13.5
"Leflore County, MS",28083,0,1506677,4.5,28.8
"Lincoln County, MS",28085,0.02350402761795167,1518547,3.2,18.9
"Lowndes County, MS",28087,0.00982758017696639,3903872,3.2,19.9
"Madison County, MS",28089,0.010565457568335806,9253029,2.5,10
"Marion County, MS",28091,0.007889134699670243,1062100,3.6,21.5
"Marshall County, MS",28093,0.0038113525937563644,1127362,3.4,21.1
"Monroe County, MS",28095,0.017002250745179148,1197277,4.2,17.3
"Montgomery County, MS",28097,0,259088,3.4,21.6
"Neshoba County, MS",28099,0.00491943533437901,1417964,3.2,20.5
"Newton County, MS",28101,0.001998419854068876,652624,3.4,18.3
"Noxubee County, MS",28103,0.007575757575757576,335218,3.8,28.9
"Oktibbeha County, MS",28105,0.030096823113115838,2411008,3.4,25.5
"Panola County, MS",28107,0.0091380209131888,1410612,4,26.2
"Pearl River County, MS",28109,0.01111360381037845,1463677,3.1,18.9
"Perry County, MS",28111,0,386106,3.8,19.6
"Pike County, MS",28113,0.018641406210425003,1478972,3.9,23.6
"Pontotoc County, MS",28115,0.016976530579925885,1243995,3.1,13.3
"Prentiss County, MS",28117,0.033291265938465556,772499,3,17.7
"Quitman County, MS",28119,0,128903,4.5,32.1
"Rankin County, MS",28121,0.0042627397791125754,9775120,2.3,9.8
"Scott County, MS",28123,0.006472842988356115,1317788,2.8,21.1
"Sharkey County, MS",28125,0,140084,4.7,34.5
"Simpson County, MS",28127,0.0016858778326668234,805693,2.9,20.1
"Smith County, MS",28129,0.0035513885929398395,521327,2.9,16.8
"Stone County, MS",28131,0.028477662502646623,566642,3.2,15.6
"Sunflower County, MS",28133,0.003528929011079196,943951,3.8,32.5
"Tallahatchie County, MS",28135,0.016783342308382698,412432,3.4,31.2
"Tate County, MS",28137,0.022344013490725127,722259,3.1,15.1
"Tippah County, MS",28139,0.001358950328022493,891989,2.8,17.3
"Tishomingo County, MS",28141,0.012985613449000484,783616,3.3,15.4
"Tunica County, MS",28143,0.07697241821680564,779337,3.7,27.6
"Union County, MS",28145,0.020195392242636338,1390432,2.4,14.9
"Walthall County, MS",28147,0.009530045104030263,352759,3.8,20.6
"Warren County, MS",28149,0.033527696793002916,3279556,3.4,20.8
"Washington County, MS",28151,0,1791450,4.4,35.5
"Wayne County, MS",28153,0.013927010267357934,799155,3.4,21
"Webster County, MS",28155,0.016877220686932492,265225,2.7,16.4
"Wilkinson County, MS",28157,0,191632,5.5,32.2
"Winston County, MS",28159,0.02442782946178871,646347,3.3,27.4
"Yalobusha County, MS",28161,0.016718474334201462,375003,3.3,20.7
"Yazoo County, MS",28163,0,960889,3.3,30.9
"Adair County, MO",29001,0.02968091032068115,1066538,3.3,18.2
"Andrew County, MO",29003,0.009999354880330302,403649,2.9,8.4
"Atchison County, MO",29005,0.00507416081186573,516640,2.5,11.3
